fecha,medio,titulo,enlace,nivel_coincidencia,elenco_o_cuerpo,sentimiento,tema_principal,obra_mencionada,resumen_gemini,keywords_detectadas
2025-11-15 08:00,EL PAÍS Uruguay,La movida tropical celebra su historia: El club de Anita festeja 51 años con más de 25 artistas en el Sodre - EL PAÍS Uruguay,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQNHBjQl9aRjRrQjRhcWVuYjdybDE3RTI2aDdPZkt6MG1veGl1dGxsTWFoaTMtYVpPb1laOUdFR1JzQlluSndYQkRubmExdGxydWQ3b3k3dzAtajNvMW5OT0FGNFc3OEgxTVJGYVhEaHpaZ2VLUnpGSU5SWDBEUzI5Wm1IQnFZNDY3UDU0MU93a2owUnBnX0k1a2k2SjB0ZkRHbk93dkFaTU5rVmtXZHptTlNhUEItU1NyMlk0a1JmdElNTWtlUHNvOHhoU2VjWmVHYkJTbWkybGJubjZDSGRr?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxQNHBjQl9aRjRrQjRhcWVuYjdybDE3RTI2aDdPZkt6MG1veGl1dGxsTWFoaTMtYVpPb1laOUdFR1JzQlluSndYQkRubmExdGxydWQ3b3k3dzAtajNvMW5OT0FGNFc3OEgxTVJGYVhEaH","""Auditorio Nacional Adela Reta"""
2025-08-07 07:00,Radiomundo En Perspectiva,Nadia Mara: la primera bailarina del Ballet Nacional del Sodre cuyo talento la llevó a ser reconocida internacionalmente - Radiomundo En Perspectiva,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQelV5eG5pekQ3QWZZanVWWkFGRFNHdUEydFBqRVZfX1hZTUFfQlg3dC1sYXdabzFPRGtfMGROUGdSNXF4OTJIWkowWS12UlE2TEI0Q05nNTJ1X3ZPcUlpMjJLbXFZRFF5aGJvb1RMaDNiVUFOb0Q2QjhtVENBYkJiZ3htUC1ORlh1MmxQOG10LTJJbzVqY3dXLWdCeHcweWduZFYyS25tYUZsTFF1TVhnejI5NVhRdEd6eE13a003dmFxUTRGNk9YbG1jQXFKQTQxd00tY2pJREZpWFhScWkydG5zZjYtUQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxQelV5eG5pekQ3QWZZanVWWkFGRFNHdUEydFBqRVZfX1hZTUFfQlg3dC1sYXdabzFPRGtfMGROUGdSNXF4OTJIWkowWS12UlE2TEI0Q05nNTJ1X3ZPcUlpMjJLbXFZRFF5aGJvb1RMaD","""Ballet Nacional del Sodre"""
2025-11-25 08:00,BÚSQUEDA,90 años en escena: el Ballet Nacional del Sodre reunió generaciones en una noche especial - BÚSQUEDA,https://news.google.com/rss/articles/CBMixwFBVV95cUxNajNRSW9KVG1rRHpxLW13M2phMTBRU0w2RmZpUVlZSkxnajZPWl9UUXdOYTZVT0hQVGYxc0pLeGs4ejN3YXJCWFFobml6WkZ6S0pNNm1QT1lCcEYtR0tZdWhnTXMxNW1fNVdSVjhQTlpKd2cyUXlINVJYZnRJZjlXSWNSMEx4UUtXQmRsSXlJT1MxaHhBV1IyOUE1X0t4N3liMzJpUVB4NVBwTlRYNEZmeElhbDFHOU9uaGRKUVoxQm4xRXRwdmln?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxNajNRSW9KVG1rRHpxLW13M2phMTBRU0w2RmZpUVlZSkxnajZPWl9UUXdOYTZVT0hQVGYxc0pLeGs4ejN3YXJCWFFobml6WkZ6S0pNNm1QT1lCcEYtR0tZdWhnTXMxNW1fNVdSVjhQTl","""Ballet Nacional del Sodre"""
2025-08-27 07:00,EL PAÍS Uruguay,De bailar en las ruinas de un teatro incendiado a ser de las mejores compañías de Sudamérica: el BNS cumple 90 - EL PAÍS Uruguay,https://news.google.com/rss/articles/CBMijwJBVV95cUxQbUZVaUpkZFFZRlRIS2xfUUU5eWlSTl9SRkx6UWdlSmlUT2NFOUNGYlhYZkdOSUVBSTVtcHI0NzFZaDRRYTdZZkN0em9zX1FTM2RqaU4zejhtRTMxd1RsbkxpektmWG5GRHlpX05mLUFuM0NJX1VmUzJZcHlDNnlaNC1PcHhMRjVjd1huQ3hLSUJjQ0xQV1dDNXhCZ0tQRlJkekxFekREaE1TQVNfRWdpNkhxTW9RaDhWRkloR0N1ZGlYLU9OOHZ1U2k1cElzQk5BT0NPTUpOdlVaZXZ3eFJJTERxN09qbUJHMDhsUUp1MHM1b194cmQ0STJZSWozSFlTYzd3cGg0WmVUMk5NaGVR?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMijwJBVV95cUxQbUZVaUpkZFFZRlRIS2xfUUU5eWlSTl9SRkx6UWdlSmlUT2NFOUNGYlhYZkdOSUVBSTVtcHI0NzFZaDRRYTdZZkN0em9zX1FTM2RqaU4zejhtRTMxd1RsbkxpektmWG5GRHlpX05mLU","""Ballet Nacional del Sodre"""
2025-10-13 07:00,helvecia.com.uy,"El Primer bailarín del Ballet Nacional del Sodre, Ciro Tamayo, en Colonia del Sacramento - helvecia.com.uy",https://news.google.com/rss/articles/CBMivwFBVV95cUxObWVoWWpfd3RrcEpUQTAzN0VvSzdrb2VtcmxBcm5uN0tZb2FPSVdpdzkxX05TTjc1Y2V0M2o1ME44MmE5SEl5X19mZVNkT0RoSms1TVRrZGxNbFEzZjVybHV4UWJTaEllUWdiNnFnWVN3eXBOT2taNjlCX1NZWFYzV2kwYTlWQ3hHR3R4eGxGVHdScmxUQk1ocTlMTkQySEJ3bF8td3F1NHhkYkd2TGJQLXowS2gzUldFMHJjTV9XYw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxObWVoWWpfd3RrcEpUQTAzN0VvSzdrb2VtcmxBcm5uN0tZb2FPSVdpdzkxX05TTjc1Y2V0M2o1ME44MmE5SEl5X19mZVNkT0RoSms1TVRrZGxNbFEzZjVybHV4UWJTaEllUWdiNnFnWV","""Ballet Nacional del Sodre"""
2025-03-13 07:00,Intendencia de Paysandú,El Ballet del Sodre vuelve a Paysandú con la obra “La Cenicienta” - Intendencia de Paysandú,https://news.google.com/rss/articles/CBMipgFBVV95cUxOSm8tcVBudlNOLXJtODRHaWJUSkYtcndpa3A4V0k5SkZJRng1SXdDZklRSmNiUHlabjhEb2dFX2x2Sm1VaE9NUVBHWFdxdWpJSUpPck1hRnNRMjlfRVY0TEZnbzJJYkF1dUZKSlBJbnJJRXhlSWJRUV8wRV82ZTZYV21MSHU3UnBjdEw5dnhRcmhHQTZLSllpMDJxUzF1SlVCMGtHRFd3?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxOSm8tcVBudlNOLXJtODRHaWJUSkYtcndpa3A4V0k5SkZJRng1SXdDZklRSmNiUHlabjhEb2dFX2x2Sm1VaE9NUVBHWFdxdWpJSUpPck1hRnNRMjlfRVY0TEZnbzJJYkF1dUZKSlBJbn","""Ballet Nacional del Sodre"""
2025-04-23 07:00,BÚSQUEDA,Vuelve ‘El Lago de los Cisnes’ al Ballet Nacional del Sodre - BÚSQUEDA,https://news.google.com/rss/articles/CBMipwFBVV95cUxQTWw0bjkwZXM3VzdoOXhpUENOZ3VHUjdrY2lQNHpMOGw4eVNlT0d4Y3VtMDAtZDdKYk9qQTMxRElBbS1HTFJ1V1JZRV9IaHZFdnBNYmFGTVgtSmxmSTFFeElySmRkS0dvcDZ4N21WdVRmdk9zcUlFbkRDVXFZajJFOVVqRFpic3RBbXJfUkYwMGt2U0E3U0k5anZEZWNNX3hfQThPLUIzcw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxQTWw0bjkwZXM3VzdoOXhpUENOZ3VHUjdrY2lQNHpMOGw4eVNlT0d4Y3VtMDAtZDdKYk9qQTMxRElBbS1HTFJ1V1JZRV9IaHZFdnBNYmFGTVgtSmxmSTFFeElySmRkS0dvcDZ4N21WdV","""Ballet Nacional del Sodre"""
2025-05-06 07:00,EL PAÍS Uruguay,"Maynard Miranda y Darío Hernández, los cubanos que no conocían de danza y hoy son primeros bailarines del BNS - EL PAÍS Uruguay",https://news.google.com/rss/articles/CBMi8AFBVV95cUxPRUIzLVZqWnFCV01mTlMtdmU5UHB4Zko5N21LUEt4N0xzYS1TOUxtWk5GS0NhalB6TWFpWlZTaDRYTm4ybU9CZlZ4UkhyTDljLVVDUW1PcVBRWkItQXhacFAtSnhvRUxSaWtDUGxSaDI5OHZvNkhZb0JDajdxZ3BUZEs3Wm9mZjh6cmc0NHNUN1M3ME9vT3l0bGdmZHRzVGt0MlV3QXhNR0JCa1JoMDVaMDEzaVNNdmNIMHBFbU9ZWnBPdVZIdWY2aHdDZUo3UTN0QTM1RS1lZ1JCLVRtOGp4VUV5U2dYNGNZQ3lmTlNTbjM?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi8AFBVV95cUxPRUIzLVZqWnFCV01mTlMtdmU5UHB4Zko5N21LUEt4N0xzYS1TOUxtWk5GS0NhalB6TWFpWlZTaDRYTm4ybU9CZlZ4UkhyTDljLVVDUW1PcVBRWkItQXhacFAtSnhvRUxSaWtDUGxSaD","""Ballet Nacional del Sodre"""
2025-12-11 08:00,GUB.UY,"«Carmina Burana»: Ballet, Coro y Orquesta juntos cierran la temporada hasta el 21 de diciembre - GUB.UY",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOZm02YUk1VG1XUVB6bndZU2QwUmxQZVNmLURIUGF4dkVpbjZCOHk1eGwtSENranpfWXRkV19kQmZmNjlwZHJ5ck03QzRwVWtZR1p4MHE3SmhJRkFUTndVaEdudG9aSElCekljVEZacmtQUVRDUW1VRnhVc0FSeWZLRFdyRTVZU2ZVQThsazlxRy1IZkNaMGVtV3JKUTNtam1rSHEySWpYZEJzdjczRDN5LW1nODJSTGhVZE12Q2UtLVJwdGZGSmc3ck1uOEtEQWpWcXJFTVpB?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOZm02YUk1VG1XUVB6bndZU2QwUmxQZVNmLURIUGF4dkVpbjZCOHk1eGwtSENranpfWXRkV19kQmZmNjlwZHJ5ck03QzRwVWtZR1p4MHE3SmhJRkFUTndVaEdudG9aSElCekljVEZacm","""Ballet Nacional del Sodre"""
2025-10-07 07:00,BÚSQUEDA,Rock y ballet unidos en el Sodre para apoyar la lucha contra el cáncer de mama - BÚSQUEDA,https://news.google.com/rss/articles/CBMiswFBVV95cUxOSkJQejRVUjlNZ2k3b3pCYTIxR1JCZExaMzdwU3FQc3lOLTlyRFZrMXp1eDBJVEk5RXRsWDhoUzhrS1JaUUhlQTd3eEVZbDJjN2ROU0xBb2FaaGdsRjEwUVc4OUFPTmdQeUxhVlVvaEZ6aXdscFlUb002MWpta0didkpzdWVwR3gxMmQwei1IWmhGZnVRMVNST2J6RWtLRndpYmcxb0J0NEp1ZkpWbkI5MVpYYw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxOSkJQejRVUjlNZ2k3b3pCYTIxR1JCZExaMzdwU3FQc3lOLTlyRFZrMXp1eDBJVEk5RXRsWDhoUzhrS1JaUUhlQTd3eEVZbDJjN2ROU0xBb2FaaGdsRjEwUVc4OUFPTmdQeUxhVlVvaE","""Ballet Nacional del Sodre"""
2025-10-16 07:00,GUB.UY,"El BNS estrena «María Callas», una nueva producción inspirada en la vida de la legendaria soprano - GUB.UY",https://news.google.com/rss/articles/CBMi3gFBVV95cUxOUTdiSEVlVF90SmFucmxaeVFBVUlFNzF6UmdCTlNkNWZvV1ZNcDlyRTFjRko4WWhjYlZvSjBkSVFZbHhESXVpZmZTMDEyLWxBbG82VzFWa2JSNnZ5Q2w2VnQxd1A4SXplRE8tUFZkWndFNk8zTkM2SGdkODVZOV83SDlFQjBQOGdmaVV1c1QtY25jSHlOUzREb0U4UV82X09LTjZmMTlrQmlfcjB6V1NtQkg2eHFnWkZkaTVLQ2g5d1p2N1h0WmpyTmNyRy15STBBODlLc25VS0Q3X1dRRnc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxOUTdiSEVlVF90SmFucmxaeVFBVUlFNzF6UmdCTlNkNWZvV1ZNcDlyRTFjRko4WWhjYlZvSjBkSVFZbHhESXVpZmZTMDEyLWxBbG82VzFWa2JSNnZ5Q2w2VnQxd1A4SXplRE8tUFZkWn","""Ballet Nacional del Sodre"""
2025-08-10 07:00,martinwullich.com,"GALA BALLET 100 AÑOS, un festejo histórico - martinwullich.com",https://news.google.com/rss/articles/CBMid0FVX3lxTE1Gc3d4Rm5heV9BQ2VUNzJvNTMyZ0xBVTlwZGdrcFZKWEVHZ3ZNdnlJYk1iNHp2dDM3N0FmWkNJb0J2cUZKMDh2THVDZzNaU2hVdlJCdUpoVmRFX2x0SDJZZW50dTA5TzJmWkhBcnRTRXRyclI2bG1Z?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE1Gc3d4Rm5heV9BQ2VUNzJvNTMyZ0xBVTlwZGdrcFZKWEVHZ3ZNdnlJYk1iNHp2dDM3N0FmWkNJb0J2cUZKMDh2THVDZzNaU2hVdlJCdUpoVmRFX2x0SDJZZW50dTA5TzJmWkhBcnRTRX","""Ballet Nacional del Sodre"""
2025-07-16 07:00,diario.elmundo.sv,Figuras de la danza mundial llegan a El Salvador para la Gran Gala de Ballet 2025 - diario.elmundo.sv,https://news.google.com/rss/articles/CBMitAFBVV95cUxQMVBrdVhQR0xSTmFnTFFEc3VVNV83Y2owYk5WVXgzeTBWMm1kQ2NfSFRUV1NlVXZiZTYteE5UMWhob0pDZ0dZMDNwRHg3MnVVZDZrRENkYmlZaWtoeWNwNXg4NlBGSmJvSHZvSzBvV1hvWnctR25fTHcxa3lwYTkyYmNycU5mRWQyRmE2YlUyMUZOSVN4MkhaVWc4TmM4QWZCbEs1WnAzWDNaRDBkRkhEOGZ5Qmo?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQMVBrdVhQR0xSTmFnTFFEc3VVNV83Y2owYk5WVXgzeTBWMm1kQ2NfSFRUV1NlVXZiZTYteE5UMWhob0pDZ0dZMDNwRHg3MnVVZDZrRENkYmlZaWtoeWNwNXg4NlBGSmJvSHZvSzBvV1","""Ballet Nacional del Sodre"""
2025-12-04 08:00,Ellas.pa,Así se vivieron los ensayos de ‘El Cascanueces’ del Ballet Nacional de Panamá - Ellas.pa,https://news.google.com/rss/articles/CBMisgFBVV95cUxPWGJyXzlaVWJYamNlZDNqdVgyb3lDX0dWajRCeWRlbTJvRzR4MlNiUFJHUGxqZWVnMTZqbHdNOVNtNi10M0YtTHdMd29mRDh6YmNaVlhnY0JhWTdPb2pBbEItXzhCM2FCMVBnR2dfSm53WEVKemYwbU1BbmlxYWtkZkpPSUtHaHN4UWxxaWRKaFlZTUViclNiNUZTR0d1QzJFeHppdXVyTk1kNWdiWmV0akN3?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPWGJyXzlaVWJYamNlZDNqdVgyb3lDX0dWajRCeWRlbTJvRzR4MlNiUFJHUGxqZWVnMTZqbHdNOVNtNi10M0YtTHdMd29mRDh6YmNaVlhnY0JhWTdPb2pBbEItXzhCM2FCMVBnR2dfSm","""Ballet Nacional del Sodre"""
2025-02-28 08:00,Montevideo Portal,A corazón abierto - Montevideo Portal,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQU01WaUxLZFdkTzdxX2F4UWZUamtLNlBRQ1otcEhsRnJKWG0xVUJZUkhHdFhMNHdnY1gxcWl1TUh5RUNubnZ1LU4zcHBZSlE4RmtSWmpSTXFSSXJEOTNuMUVtV1oyVklCal9leTBJY0dOdUNKb19kbmhjaTlxbTRpRUJralZyN2NHTnBmcWZqc3pIYnNKSjRFM2xCRDdtLTlSNUJWd3FDVWw3ZFFHRVNTSkp3cDM1cVNqOE9UTExfSnd4Sl8ycUpnQ2RPMjBzNC14TWZsa0JpaWRPdGdqY0FGcFAtcGtBQQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxQU01WaUxLZFdkTzdxX2F4UWZUamtLNlBRQ1otcEhsRnJKWG0xVUJZUkhHdFhMNHdnY1gxcWl1TUh5RUNubnZ1LU4zcHBZSlE4RmtSWmpSTXFSSXJEOTNuMUVtV1oyVklCal9leTBJY0","""Ballet Nacional del Sodre"""
2025-10-22 07:00,El Observador,"María Noel Riccetto habló de las tres condiciones ""fundamentales"" para que un bailarín triunfe: ""Si esas tres cosas no están alineadas no vas a encontrar nada"" - El Observador",https://news.google.com/rss/articles/CBMisgJBVV95cUxNRFQyUzNwMHg4UkFvT3hDTU1kX2FIdzhmU1RtdElCSWljLUJBel9pelBrYmh1M0pmS3E4T0h3TDM1dWFYbVZoX2t1WkVNX0llRm9lUjdlMGFrVW5adkJ3Z25LaERxRS0wdlFCT1h1SjBYd2k4aXZkWEFtUm0xZkdkLWNpZDQtWXNER0NVNkVYN1RLQ1ZlOVlBcERQZ3Q4MTBkN25FMUhNS0plRU1XVDk1Z2M3TVVDb2RzdFFKVHJXRjYtVzg1N1o1LVUwMFgxdVJzREZlU0FlYVhwU3VWQ2JBaWNiTjFycU5HcHhpanZsaDdBQ05sZEtSZC1PeGstTV9tWHdKOWlzQlZIZjVucmVwRS1IMWRyOHNiVkVncEFMV0VPS1NNLW1kY0FnUmRURzZOZ2fSAbcCQVVfeXFMTXJqUUVJY080a2hjRlc5cm5reHBmVENiYm93WVY5UjVCb2ppamVjdmNnX01YUEhLTWRGM0ZnM3lTM19MbnRrYW1nM0lBZ3dUSmRsNkt1UVRORWpobXNDYjF6bWNLWGRfYUotU1hZVzE4N1FRaDFOZW42WW5QeDBPOUViMlRVNlphTExzUlR6V0c5NXhRa01LU3JUVE03azYxRVE5amxIdG9meFFVaWpOazF1RXpCakl3OGxiVFhRNkpwT1dmVUlDNFlYc0tyZWxDVi1fQ1JLN2VZLVYwTlpQQ2hSaGdfeDRpX2NfLWt6YmtkbnZBb3BnUjZJQ0d3OEFSUnlDRUZNV3NYZmVxZlNQNGpvUm05ZGNBcXNQYW1xWENCNkJiVkdBYWdaWW5LdmViVG5NREx1MXM?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMisgJBVV95cUxNRFQyUzNwMHg4UkFvT3hDTU1kX2FIdzhmU1RtdElCSWljLUJBel9pelBrYmh1M0pmS3E4T0h3TDM1dWFYbVZoX2t1WkVNX0llRm9lUjdlMGFrVW5adkJ3Z25LaERxRS0wdlFCT1h1Sj","""Ballet Nacional del Sodre"""
2025-07-16 07:00,elsalvador.com,Estrellas mundiales del ballet brillarán en San Salvador con una gala inolvidable - elsalvador.com,https://news.google.com/rss/articles/CBMi9AFBVV95cUxOckFUT2RVdUxELW5MVnZCeDE0Yk5kUmowbGRfTWZXclVWSHRueTZRRXNJWEZXNkttNnVFN2I4dzBsMG1zRUw3N09HQ0o5YnFGN3NIR0x4dEZBZVprRklES1lMVW1Kb0t2WkNqVXd2UVA0bWt6UGJXWHZqWjBaS19tMmpYZVA5VHREcUV5X0dJTi0xSWhpcnRxS0JBczdmaXVLUG9fUEZqcnRjLU5DSFpCUWhuR3ZoYVZUcTBGSHkyMkFTa090cmdJUW5RY012bWVQMHpFMFBuYk1RRzhzaFhaU2hoT1B4N3ZnbEhqUkt2WUE4ZXVz?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi9AFBVV95cUxOckFUT2RVdUxELW5MVnZCeDE0Yk5kUmowbGRfTWZXclVWSHRueTZRRXNJWEZXNkttNnVFN2I4dzBsMG1zRUw3N09HQ0o5YnFGN3NIR0x4dEZBZVprRklES1lMVW1Kb0t2WkNqVXd2UV","""Ballet Nacional del Sodre"""
2025-07-22 07:00,Montevideo Portal,Espectáculo “Tiempo Tango” a beneficio del Institut Pasteur de Montevideo - Montevideo Portal,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPT2VONWlzdW1yUHlidlYyNFluOFB3TC1hR0tvS28tSzVyLTZTb0laS2JRSEJKcVJOS3cxYlU3NkRVNUlaeDNLU2hxdHRieHdaNXljOEkzcGhXNlc3RHJFQVNDUjNjdTYxLXF3WUlTUXFvVmF6aHBsRGNDaEQyUGtIa3dpLWhzd0RVaVk0ckdDZW5lcTU0R043azhpTkJzUktMRWx3dlF3a2xfRlFIQUZqaU9OTnZuWEE0Sk84Y3BaRkvSAeQBQVVfeXFMT1JkS3lwV1J0UTc5YXZKaGFFUXdveVdWMEVNbGtqX2NoblFOWnZvcjBTeldFNkN0Q0NHY0Z4VkFhS3JmaktDbUJPb1luUnM4c2hld0MzblNPelRxMnViTV9wZFUxaWhVMnZRU09yYzRLOHhEOHJUNTVuTVo5bTgwWTZ4bFNSZV9oTXVPSnI0WTZUVjZKNXBHYmpweXhTMWJydk1hZm1VdnR4NWxHX3NfTzg4U21jbHRoVkJyTmtpUFgzSlJpc243OTg3eGtwYkdpZXlJWFh1QUJjNk1NYmxRcXBIcFVL?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPT2VONWlzdW1yUHlidlYyNFluOFB3TC1hR0tvS28tSzVyLTZTb0laS2JRSEJKcVJOS3cxYlU3NkRVNUlaeDNLU2hxdHRieHdaNXljOEkzcGhXNlc3RHJFQVNDUjNjdTYxLXF3WUlTUX","""Ballet Nacional del Sodre"""
2025-06-25 07:00,Cooltivarte Portal,Metrópolis – Coro Nacional de Niños y Juvenil del Sodre by María José Pieri - Cooltivarte Portal,https://news.google.com/rss/articles/CBMijgFBVV95cUxOSURtTGhvQktRSUtmNl9oQlFLYmVhU0wwS0gwanlhSDFiWnR5VjNqMjE1Zl9tMGZnT2NacGtRcjZ6ZjNHRXBKYmVvengzVUlMcmRHYVZYY2ZYYVl4cjAteTVfT3Z3NzNzSE1mbEJoQjJoSzIxZ09TV1lCYVptTW5tLVNkVjdaRVpNeG1pN1ZR?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxOSURtTGhvQktRSUtmNl9oQlFLYmVhU0wwS0gwanlhSDFiWnR5VjNqMjE1Zl9tMGZnT2NacGtRcjZ6ZjNHRXBKYmVvengzVUlMcmRHYVZYY2ZYYVl4cjAteTVfT3Z3NzNzSE1mbEJoQj","""Ballet Nacional del Sodre"""
2025-10-22 07:00,BÚSQUEDA,"El BNS estrena ‘María Callas’, una obra inspirada en la vida de la soprano más eminente del siglo XX - BÚSQUEDA",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPRzVGY21YRkJKa0I0Q1VqOEVIbHl2X3hKNTZndk50WjltdU1UeVVWRkRXSmlyY09YR28tcFVKdllmOUFuMVdIelNKWldIbUNyb3dnbGJRYXVEQUtVOTlpMWpUZXJ1bnVGaXRJd1RJRVhUdkUxLUI4ZWFKVlBjMU9DTjFyRkh0OXkyWm1VZElRaUlCM2o2VGxOZnRGOUhYX0swenFQcGtGQlY4Z3FiTXRGNmh2QjFpMGYtcEN3LV83Z2Y5a3RhekdCeUx2MmJRRHRUYVBxVklxb2s?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxPRzVGY21YRkJKa0I0Q1VqOEVIbHl2X3hKNTZndk50WjltdU1UeVVWRkRXSmlyY09YR28tcFVKdllmOUFuMVdIelNKWldIbUNyb3dnbGJRYXVEQUtVOTlpMWpUZXJ1bnVGaXRJd1RJRV","""Ballet Nacional del Sodre"""
2025-01-14 08:00,El Observador,El nuevo gobierno designó quién se encargará del Sodre: Erika Hoffmann será su presidenta - El Observador,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPblJKUmVENEQtZFdjQXN4M0lOZjhGZmItUUJFblVERXhUQ0lnQnVmeUNSVFdRamlJSVRVOWhOekV0aE40WklNZXEzQmR6NGtPLXg2MlFaRXZxVTlCSXNHNUVnV29idlhVd3dRbDRzSjNsOTB1SS1jbnBYdVVyQlpzN3RtbW9pS3dkODVTdm9lNUlROE1ZSk1fTy1YQzdzOC1MQkhaYTMxTUJEeFFqUjRYSmx2VkNVOVhCLVl2bEpmVmVJRThQYm1TNE50V1ZRUVlEZ0hWZ2JYZGJ6R2psNnNJeXhaMlVZQkXSAewBQVVfeXFMT2FOZl9EZWJVZWRrQlM4SEFMNWpkUDdua25xdG9UelQ3enRmcElldjB1ZTFxcUladGdGenE0czBGdXRabjhad211dWJ5cktZN3k3VUJJM2dnV0tDMmJzVFVQZ0htZXphLXlIdUVVaXZuaUhQOWo2ZmRTQ3JrWWo5UkhYcDE3b0R3bGJKbFcxY05Semg1WmZLM3Q1SUlwTERqRHJhQkl2OUwwNEc5ek4wbEx6TE9BUGYtSGEyTUxVcWFvYVZPbHVFQjdLUkFsS2ZBcUx3enl6VDB5LVE0WDFPdk03ZHdWLWI3MDdzSFA?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxPblJKUmVENEQtZFdjQXN4M0lOZjhGZmItUUJFblVERXhUQ0lnQnVmeUNSVFdRamlJSVRVOWhOekV0aE40WklNZXEzQmR6NGtPLXg2MlFaRXZxVTlCSXNHNUVnV29idlhVd3dRbDRzSj","""Ballet Nacional del Sodre"""
2025-10-30 07:00,BÚSQUEDA,Luis Pérez Aquino: “Quiero que el Sodre despliegue su mayor potencial en todo el país” - BÚSQUEDA,https://news.google.com/rss/articles/CBMiywFBVV95cUxNeWxpZ0NaTnk4OTRLNDQ5c1hJZUZSRG1vUzlJaGsyTThwNUc0TVNjY0NTZDI5ZGd1QnNMcjltQy1wVWw1MmlCN05IRldmOUpoN21GQkhNbktTekNWUE84bVprak1Ed0pqYk93QmQxMUNvMHA2RHRySGRabG9FQ1RwYnEyREUtbnlkeTBGZlR2OHFhMW1HR0ZhdTNBamNoSUpLcFkzNFlDTWZLU3N5MEptR2hMU1lVZHFaN09WS1F0TmtNZW1zNXpYanN3bw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxNeWxpZ0NaTnk4OTRLNDQ5c1hJZUZSRG1vUzlJaGsyTThwNUc0TVNjY0NTZDI5ZGd1QnNMcjltQy1wVWw1MmlCN05IRldmOUpoN21GQkhNbktTekNWUE84bVprak1Ed0pqYk93QmQxMU","""Ballet Nacional del Sodre"""
